VIN (17 CHARACTERS),VIN,BRAND,TYPE,PRODUCT,SERIES,MODEL,TECHNICAL TYPE,ICE CODE,DEVICE SERIAL NUMBER,SEVERITY LEVEL,CONTEXT,DEALER,DEALER NAME,DEALER CODE,COUNTRY OF COMPETENCE,LATITUDE,LONGITUDE,LAST KNOWN POSITION (COUNTRY),TELEMATICS BOX,TELEMATICS BRAND,TELEMATICS TYPE,TELEMATICS MODEL,OWNER NAME,ENGINE HOURS,LATEST COMMUNICATION DATE,BDE PROCESSED AT TIME,MYFLEET DEALER,MYFLEET DEALER NAME,EULA ACCEPTED
,FR1734326,CASE IH,TRACTORS,UTILITY,FARMALL® JXM,Farmall® 80JXM,696055308,A.A.02.013.004.004,1602-38000CFF,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,23.203045,-102.891701,Mexico,CM1X,CS,TRACTORS,FRMLL 80JXM,Default Company,2,2026-02-08 18:13:39,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,FR1768170,CASE IH,TRACTORS,UTILITY,FARMALL® JXM,Farmall® 90JXM,696055310,A.A.02.013.005.004,1602-38004F7E,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,19.577812,-100.108841,Mexico,CM1X,CS,TRACTORS,FRMLL 90JXM,Default Company,4,2026-02-08 10:24:44,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,FR8748991,CASE IH,TRACTORS,UTILITY,FARMALL® JXM,Farmall® 65JXM,696055304,A.A.02.013.002.004,1602-38000D79,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,19.097895,-98.232635,Mexico,CM1X,CS,TRACTORS,FRMLL 65JXM,Default Company,9,2026-02-09 11:14:51,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
HACPU220JSG520810,HACPU220JSG520810,CASE IH,TRACTORS,AGRICULTURAL,PUMA® CVX 165-230 - TIER 3 and STAGE IIIA / TIER 4A (INTERIM) and STAGE IIIB,PUMA® 220 CVX,696195327,A.A.01.015.011.001,550148827,Low,CNH_AG,No,Agrotractores Del Centro Sa De Cv,175460,Mexico,18.451551,-96.351593,Mexico,PCMF,CS,TRACTORS,PUMA 220 CVX,UNION DE PRODUCTORES DE CAÑA DE JOACHIN,5,2026-01-28 16:12:20,2026-02-09 00:33:33,190-08B273A,Agrotractores Del Centro Sa De Cv,Yes
HACT7245TSG420667,HACT7245TSG420667,NEW HOLLAND,TRACTORS,AGRICULTURAL,T7 Power Command™ - TIER 3 and STAGE IIIA,T7.245,696127316,B.A.01.010.006.002,543114296,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,20.637558,-100.429924,Mexico,PCMF,NH,TRACTORS,T7.245,Default Company,3,2026-01-30 13:00:45,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
HAJW190HKSG681798,HAJW190HKSG681798,CASE IH,HAYTOOLS,SELF-PROPELLED WINDROWERS,WD5 Series,WD1905,550110657,A.H.33.009.003.005,542223707,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,28.213903,-105.454468,Mexico,PCMF,CS,SP Windrower,WD1905,Default Company,4,2026-02-02 11:00:11,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
HBZN2050CRAC02041,HBZN2050CRAC02041,CASE CONSTRUCTION,HEAVY EQUIPMENT,CRAWLER DOZERS,M Brazil,2050M,535212052,E.R.67.013.001.002,1596-3B003804,Low,CNH_CE,No,Desconocido,190-08B650,Mexico,22.902256,-102.657013,Mexico,CM1X,CC,DZ,2050M (T3 NEF),HABRICA DESARROLLOS,18,2026-02-08 12:08:19,2026-02-09 00:33:33,190-08B650A,Mavepo Industrial S.A. De C.V.,Yes
HBZN2050HRAC02067,HBZN2050HRAC02067,CASE CONSTRUCTION,HEAVY EQUIPMENT,CRAWLER DOZERS,M Brazil,2050M,535212052,E.R.67.013.001.002,1596-3B00377B,Low,CNH_CE,No,Desconocido,190-08B650,Mexico,22.902081,-102.656708,Mexico,CM1X,CC,DZ,2050M (T3 NEF),HABRICA DESARROLLOS,16,2026-02-08 18:57:46,2026-02-09 00:33:33,190-08B650A,Mavepo Industrial S.A. De C.V.,Yes
HBZN621ECPAE15862,HBZN621ECPAE15862,CASE CONSTRUCTION,HEAVY EQUIPMENT,WHEEL LOADERS,21E,621E,530201426,E.R.62.002.002.016,1596-3B0003DB,Critical,CNH_CE,No,Desconocido,190-08B235,Mexico,30.590012,-115.946358,Mexico,CM1X,CC,WL,621E,ENAGRI,505,2026-02-09 08:14:18,2026-02-08 22:33:33,190-08B235A,Eq E Inn Para Agr Y Construccion Sadecv,Yes
HBZN821EPPAE16121,HBZN821EPPAE16121,CASE CONSTRUCTION,HEAVY EQUIPMENT,WHEEL LOADERS,21E,821E,530201420,E.R.62.002.004.015,1596-3B000918,Warning,CNH_CE,No,Desconocido,190-08B288,Mexico,25.880617,-100.221497,Mexico,CM1X,CC,WL,821E (T3),Johnson Controls,5187,2026-02-09 10:36:32,2026-02-09 00:33:33,190-08B288A,Dimapesa Sa De Cv,Yes
JAFSV300LRM456278,JAFSV300LRM456278,CASE CONSTRUCTION,LIGHT EQUIPMENT,SKID STEER LOADERS,B Series Skid Steer Loaders,SV300B,550711208,E.S.64.009.014.002,1598-3C001270,Low,CNH_CE,No,Desconocido,190-08B404,Mexico,19.165113,-96.214584,Mexico,CM1X,CC,SSL,SV300B (T3),UNIFIN FINANCIERA SAB DE CV,242,2026-02-08 09:52:34,2026-02-09 00:33:33,190-08B404A,Black Toro Machines S.A. De C.V.,Yes
JJAMF400HRRK03533,JJAMF400HRRK03533,CASE IH,TRACTORS,AGRICULTURAL,MAGNUM™ AFS CONNECT™ (MODEL YEAR 2020 - 2024),MAGNUM™ 400 AFS CONNECT™,696150015,A.A.01.078.006.014,541837253,Low,CNH_AG,Yes,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",513666,Mexico,26.033537,-98.425682,Mexico,PCM,CS,TRACTORS,Magnum 400 PS HD Tier 2,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",5,2026-02-04 14:22:18,2026-02-09 00:33:33,190-08B114A,Maquinas Diesel Sa De Cv,Desconocido
JJATA350PRRJ02561,JJATA350PRRJ02561,NEW HOLLAND,TRACTORS,AGRICULTURAL,T8. PLM INTELLIGENCE™,T8.350 PLM INTELLIGENCE™,696150039,B.A.01.102.002.034,540501512,Low,CNH_AG,No,Alfonso R. Bours S.A. De C.V.,175508,Mexico,32.575726,-115.346581,Mexico,PCM,NH,TRACTORS,T8.350,USUARIOS DEL MODULO 9 BIS MARG,14,2025-11-28 08:12:31,2026-02-08 22:33:33,190-NM0022A,Alfonso R. Bours S.A. De C.V.,Yes
JJGN58NRARC787590,JJGN58NRARC787590,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,N Series,580N,675717750,E.S.65.004.001.053,1598-3C0008FB,Low,CNH_CE,Yes,"Tractores Y Equipos Altenos, Sa De Cv",190-NM0252,Mexico,18.85734,-97.369926,Mexico,CM1X,CC,TLB_US,580N (T3),"Tractores Y Equipos Altenos, Sa De Cv",4,2025-05-01 19:54:46,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
JJGN58NRKPC787418,JJGN58NRKPC787418,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,N Series,580N,675717750,E.S.65.004.001.053,1598-3C000A60,Low,CNH_CE,Yes,"Maquirent Oaxaca, Sa De Cv",190-08B215,Mexico,17.064672,-96.674644,Mexico,CM1X,CC,TLB_US,580N (T3),"Maquirent Oaxaca, Sa De Cv",1972,2026-02-08 11:32:04,2026-02-09 00:33:33,190-08B215A,"Maquirent Oaxaca, Sa De Cv",Yes
JJGN58NRKRC787521,JJGN58NRKRC787521,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,N Series,580N,675717050,E.S.65.004.001.050,1598-3C000ACE,Low,CNH_CE,No,Desconocido,190-08B288,Mexico,21.193815,-86.85434,Mexico,CM1X,CC,TLB_US,580N (T3),INSTALACIONES HIDRAULICAS Y SANITARIAS JGC,3476,2026-02-08 17:33:35,2026-02-09 01:33:33,190-08B288A,Dimapesa Sa De Cv,Yes
JJGN58NRLPC787393,JJGN58NRLPC787393,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,N Series,580N,675717050,E.S.65.004.001.050,1598-3C000AFB,Low,CNH_CE,No,Desconocido,190-08B272,Mexico,26.888367,-101.414978,Mexico,CM1X,CC,TLB_US,580N (T3),SIGMA CONSTRUCCIONES DEL NORTE SA DE CV,61,2026-02-09 10:14:45,2026-02-09 00:33:33,190-08B272A,Rentec Sa De Cv,Yes
JJGN58NRPPC787370,JJGN58NRPPC787370,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,N Series,580N,675717750,E.S.65.004.001.053,1598-3C000B20,Low,CNH_CE,Yes,"Maquirent Oaxaca, Sa De Cv",190-08B215,Mexico,16.546654,-95.957832,Mexico,CM1X,CC,TLB_US,580N (T3),"Maquirent Oaxaca, Sa De Cv",0,2023-08-28 17:10:42,2026-02-09 00:33:33,190-08B215A,"Maquirent Oaxaca, Sa De Cv",Yes
JJGN58NRTSC787635,JJGN58NRTSC787635,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,N Series,580N,675717750,E.S.65.004.001.053,1598-3C000B4F,Low,CNH_CE,Yes,"Maquirent Oaxaca, Sa De Cv",190-08B215,Mexico,17.064762,-96.674644,Mexico,CM1X,CC,TLB_US,580N (T3),"Maquirent Oaxaca, Sa De Cv",3,2026-01-12 17:33:38,2026-02-09 00:33:33,190-08B215A,"Maquirent Oaxaca, Sa De Cv",Desconocido
JJGN58NRVPC787391,JJGN58NRVPC787391,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,N Series,580N,675717750,E.S.65.004.001.053,1598-3C000A73,Low,CNH_CE,Yes,"Tractores Y Equipos Altenos, Sa De Cv",190-NM0252,Mexico,21.116228,-102.490356,Mexico,CM1X,CC,TLB_US,580N (T3),"Tractores Y Equipos Altenos, Sa De Cv",2945,2026-02-09 12:04:19,2026-02-09 00:33:33,190-NM0252A,"Tractores Y Equipos Altenos, Sa De Cv",Yes
JJGN58SNEPC785387,JJGN58SNEPC785387,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,N Series,580SN,675726750,E.S.65.004.002.037,1596-3B001A08,Critical,CNH_CE,No,Desconocido,101-061614,United States of America,22.411165,-97.935425,Mexico,CM1X,CC,TLB_US,580SN (T4B),Comercializadora De Resinas,2480,2026-02-09 10:28:07,2026-02-09 00:33:33,101-061614D,"Nueces Farm Center, Inc.",Yes
JJGN58SRARC781809,JJGN58SRARC781809,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,N Series,580SN,675727750,E.S.65.004.002.040,1598-3C000ADD,Low,CNH_CE,No,Desconocido,190-08B404,Mexico,20.091793,-99.293709,Mexico,CM1X,CC,TLB_US,580SN (T3),CAR STATION,2,2024-05-29 13:09:07,2026-02-09 00:33:33,190-08B404A,Black Toro Machines S.A. De C.V.,Yes
JJGN58SRJPC781673,JJGN58SRJPC781673,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,N Series,580SN,675727750,E.S.65.004.002.040,1598-3C000B1A,Low,CNH_CE,No,Desconocido,190-08B232,Mexico,32.551487,-115.415451,Mexico,CM1X,CC,TLB_US,580SN (T3),CONVENCER,2960,2026-02-09 10:04:44,2026-02-08 22:33:33,190-08B232A,Jordan Implement De Mexico S De Rl De Cv,Yes
JJGN58SRLPC781694,JJGN58SRLPC781694,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,N Series,580SN,675727750,E.S.65.004.002.040,1598-3C000977,Low,CNH_CE,No,Desconocido,190-08B232,Mexico,32.632122,-115.573936,Mexico,CM1X,CC,TLB_US,580SN (T3),PEDRO ENRIQUE MARQUEZ ULLOA,2407,2026-02-09 10:00:48,2026-02-08 22:33:33,190-08B232A,Jordan Implement De Mexico S De Rl De Cv,Yes
JJGN59SRJRC783612,JJGN59SRJRC783612,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,N Series,590SN,675747750,E.S.65.004.004.026,1598-3C0009C5,Low,CNH_CE,Yes,"Maquirent Oaxaca, Sa De Cv",190-08B215,Mexico,15.921624,-96.206482,Mexico,CM1X,CC,TLB_US,590SN (T3),"Maquirent Oaxaca, Sa De Cv",23,2026-02-09 08:24:32,2026-02-09 00:33:33,190-08B215A,"Maquirent Oaxaca, Sa De Cv",Desconocido
,JX1738414,CASE IH,TRACTORS,UTILITY,JXT,JX75T,696011616,A.A.02.014.004.007,1602-38000D4C,Low,CNH_AG,Yes,"Tracto-Refacciones E Imptos Ag, Sa De Cv, 68030 Oaxaca, Oaxaca",175502,Mexico,16.419556,-96.625389,Mexico,CM1X,CS,TRACTORS,JX75T,"Tracto-Refacciones E Imptos Ag, Sa De Cv, 68030 Oaxaca, Oaxaca",2,2026-02-08 15:53:43,2026-02-09 00:33:33,190-08B068A,"Tracto-Refacciones E Imptos Ag, Sa De Cv",Desconocido
,JX1743764,CASE IH,TRACTORS,UTILITY,JXT,JX75T,696011616,A.A.02.014.004.007,1602-38000C4B,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,17.671209,-98.100349,Mexico,CM1X,CS,TRACTORS,JX75T,Default Company,22,2025-11-03 12:12:57,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,JX1750527,CASE IH,TRACTORS,UTILITY,JXT,JX75T,696011616,A.A.02.014.004.007,1602-38000D15,Low,CNH_AG,Yes,"Agro Surte S.A De C.V., 38040 Celaya, Guanajuato",175451,Mexico,20.521675,-100.830818,Mexico,CM1X,CS,TRACTORS,JX75T,"Agro Surte S.A De C.V., 38040 Celaya, Guanajuato",5,2026-02-08 10:07:58,2026-02-09 00:33:33,190-08B004A,Agro Surte S.A De C.V.,Desconocido
,JX1757417,CASE IH,TRACTORS,UTILITY,JXT,JX75T,696011615,A.A.02.014.004.006,1602-38003D3F,Low,CNH_AG,Yes,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",513666,Mexico,20.239803,-99.012886,Mexico,CM1X,CS,TRACTORS,JX75T,"Maquinas Diesel Sa De Cv, Santa Catarina, Nuevo Leon",1,2026-02-09 10:17:09,2026-02-09 00:33:33,190-08B114A,Maquinas Diesel Sa De Cv,Desconocido
,JX1759938,CASE IH,TRACTORS,UTILITY,JXT,JX75T,696011616,A.A.02.014.004.007,1602-38003C3A,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,19.765194,-101.162025,Mexico,CM1X,CS,TRACTORS,JX75T,Default Company,1,2026-02-08 11:09:21,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,JX1761112,CASE IH,TRACTORS,UTILITY,JXT,JX75T,696011616,A.A.02.014.004.007,1602-38004EE9,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,20.556652,-101.369766,Mexico,CM1X,CS,TRACTORS,JX75T,Default Company,38,2026-02-09 10:37:32,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1735213,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.75,696055344,B.A.02.016.003.010,1602-38000D7A,Low,CNH_AG,Yes,"Tracsa S.A. P.I. De C.V., 45590 Tlaquepaque, Jal.",513743,Mexico,19.533825,-102.421188,Mexico,CM1X,NH,TRACTORS,TT4.75,"Tracsa S.A. P.I. De C.V., 45590 Tlaquepaque, Jal.",1,2026-02-09 08:53:12,2026-02-09 00:33:33,190-NM050CA,Tracsa S.A. P.I. De C.V.,Desconocido
,NH1735487,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38000C16,Low,CNH_AG,Yes,"Tracsa S.A. P.I. De C.V., 45590 Tlaquepaque, Jal.",513743,Mexico,19.511782,-101.455116,Mexico,CM1X,NH,TRACTORS,TT4.90,"Tracsa S.A. P.I. De C.V., 45590 Tlaquepaque, Jal.",1,2026-01-28 15:47:57,2026-02-09 00:33:33,190-NM050CA,Tracsa S.A. P.I. De C.V.,Desconocido
,NH1735499,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38000D84,Low,CNH_AG,Yes,"Tracsa S.A. P.I. De C.V., 45590 Tlaquepaque, Jal.",513743,Mexico,22.759907,-102.652649,Mexico,CM1X,NH,TRACTORS,TT4.90,"Tracsa S.A. P.I. De C.V., 45590 Tlaquepaque, Jal.",39,2026-02-08 17:13:38,2026-02-09 00:33:33,190-NM050CA,Tracsa S.A. P.I. De C.V.,Desconocido
,NH1735551,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.75,696055344,B.A.02.016.003.010,1602-38000D4D,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,20.160851,-99.264618,Mexico,CM1X,NH,TRACTORS,TT4.75,Default Company,1,2026-02-04 12:53:58,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1745083,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38000D52,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,20.298229,-102.54467,Mexico,CM1X,NH,TRACTORS,TT4.90,Default Company,13,2025-10-23 08:57:30,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1745387,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.75,696055344,B.A.02.016.003.010,1602-38000D6A,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,20.635422,-100.432198,Mexico,CM1X,NH,TRACTORS,TT4.75,Default Company,10,2026-01-14 10:29:40,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1748997,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.75,696055344,B.A.02.016.003.010,1602-38000D27,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,20.63579,-100.432159,Mexico,CM1X,NH,TRACTORS,TT4.75,Default Company,1,2025-11-11 16:07:50,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1749117,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055329,B.A.02.016.006.003,1602-38000D25,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,19.453196,-99.909554,Mexico,CM1X,NH,TRACTORS,TT4.90,Default Company,3,2026-02-07 16:14:50,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1750424,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38000D12,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,21.466669,-104.857803,Mexico,CM1X,NH,TRACTORS,TT4.90,Default Company,16,2025-12-31 10:42:47,2026-02-08 23:33:33,Desconocido,Desconocido,Desconocido
,NH1750567,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38000CB9,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,18.992952,-97.910721,Mexico,CM1X,NH,TRACTORS,TT4.90,Default Company,39,2026-02-08 19:09:56,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1752988,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.75,696055344,B.A.02.016.003.010,1602-38000D38,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,20.635555,-100.432419,Mexico,CM1X,NH,TRACTORS,TT4.75,Default Company,17,2025-12-08 13:57:00,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1753263,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38004F1F,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,19.066257,-100.008011,Mexico,CM1X,NH,TRACTORS,TT4.90,Default Company,23,2026-02-09 09:29:12,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1753264,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38004F24,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,23.645025,-103.646736,Mexico,CM1X,NH,TRACTORS,TT4.90,Default Company,11,2025-11-22 12:43:11,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1754374,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38004F21,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,20.312307,-102.303253,Mexico,CM1X,NH,TRACTORS,TT4.90,Default Company,1,2026-02-06 16:20:41,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1758420,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38004F87,Low,CNH_AG,Yes,"Maquinas Diesel, Sa De Cv, 66350 Santa Catarina, Nl.",514419,Mexico,18.131187,-95.40596,Mexico,CM1X,NH,TRACTORS,TT4.90,"Maquinas Diesel, Sa De Cv, 66350 Santa Catarina, Nl.",47,2026-02-08 12:15:57,2026-02-09 00:33:33,190-NM0512A,"Maquinas Diesel, Sa De Cv",Desconocido
,NH1760847,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38004E81,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,21.466866,-104.857826,Mexico,CM1X,NH,TRACTORS,TT4.90,Default Company,11,2026-01-16 12:56:31,2026-02-08 23:33:33,Desconocido,Desconocido,Desconocido
,NH1769417,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38003D43,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,20.635443,-100.432129,Mexico,CM1X,NH,TRACTORS,TT4.90,Default Company,5,2026-02-05 13:10:37,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1769422,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38003D47,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,19.097372,-98.235672,Mexico,CM1X,NH,TRACTORS,TT4.90,Default Company,1,2026-02-07 10:45:27,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1769634,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38004F74,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,20.635824,-100.432526,Mexico,CM1X,NH,TRACTORS,TT4.90,Default Company,5,2026-02-06 14:23:26,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH1770441,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.90,696055330,B.A.02.016.006.004,1602-38004D52,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,21.050249,-101.568748,Mexico,CM1X,NH,TRACTORS,TT4.90,Default Company,1,2026-02-07 09:38:58,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
,NH8735193,NEW HOLLAND,TRACTORS,UTILITY,TT4,TT4.65,696055323,B.A.02.016.002.007,1602-38000D89,Low,CNH_AG,Yes,"Maquinas Diesel, Sa De Cv, 66350 Santa Catarina, Nl.",514419,Mexico,19.795574,-90.50296,Mexico,CM1X,NH,TRACTORS,TT4.65,"Maquinas Diesel, Sa De Cv, 66350 Santa Catarina, Nl.",1,2026-01-28 14:28:37,2026-02-09 00:33:33,190-NM0512A,"Maquinas Diesel, Sa De Cv",Desconocido
NKJ575SVCSKH47409,NKJ575SVCSKH47409,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,SV Series,575SV,675076211,E.S.65.019.002.001,1602-38004775,Critical,CNH_CE,No,Desconocido,190-08B288,Mexico,20.427597,-90.08622,Mexico,CM1X,CC,TLB_EU,575SV (T3),INGENIERIA INTEGRAL BYGGER,230,2026-02-09 12:04:01,2026-02-09 00:33:33,190-08B288A,Dimapesa Sa De Cv,Yes
NKJ575SVVRKH43323,NKJ575SVVRKH43323,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,SV Series,575SV,675076211,E.S.65.019.002.001,1602-38000874,Critical,CNH_CE,No,Desconocido,190-08B404,Mexico,19.26889,-97.948334,Mexico,CM1X,CC,TLB_EU,575SV (T3),HECTOR  GONZALEZ VAZQUEZ,0,2026-02-09 12:04:43,2026-02-09 00:33:33,190-08B404A,Black Toro Machines S.A. De C.V.,Yes
NKJ770EXTRKH44523,NKJ770EXTRKH44523,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,EX Series,770EX Plus,675033421,E.S.65.020.002.004,1603-36001FDC,Warning,CNH_CE,No,Desconocido,740-CF3949,India,17.660988,-99.673698,Mexico,CM1X,CC,TLB_EU,770EX (T4B),MAHESHWARI SUPPLIERS,78,2026-02-09 12:00:36,2026-02-09 00:33:33,740-CF3949A,Classic Automotive,Yes
NKJ851NXJSKH46430,NKJ851NXJSKH46430,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,NX Series,851NX,675040251,E.S.65.022.004.003,1603-360029FA,Warning,CNH_CE,Yes,Jehlum Engineers & Construction Equipments,740-CH8599,India,18.163795,-100.54406,Mexico,CM1X,CC,TLB_EU,851NX (Stage V),Jehlum Engineers & Construction Equipments,115,2026-02-07 20:38:42,2026-02-09 00:33:33,740-CH8599A,Jehlum Engineers & Construction Equipments,Desconocido
NKJ851NXLSKH48279,NKJ851NXLSKH48279,CASE CONSTRUCTION,LIGHT EQUIPMENT,LOADER BACKHOES,NX Series,851NX,675040251,E.S.65.022.004.003,1603-36003008,Warning,CNH_CE,No,Desconocido,740-CE0849,India,20.23395,-99.813263,Mexico,CM1X,CC,TLB_EU,851NX (Stage V),AMOL DESAI,3,2026-02-09 11:54:09,2026-02-09 00:33:33,740-CE0849A,Auto Mac Diesels,Yes
PRCY9000ERPA07217,PRCY9000ERPA07217,CASE IH,HARVESTING EQUIPMENT,SUGAR CANE,AUSTOFT 9000 Series,AUSTOFT 9000,579520033,A.J.17.004.001.034,540818555,Low,CNH_AG,No,Agrotractores Del Centro Sa De Cv,175460,Mexico,18.602243,-99.194527,Mexico,PCMF,CS,Sugar Cane Harvester,SWSN04,Inter Agrups,12,2026-02-05 12:37:10,2026-02-09 00:33:33,190-08B273A,Agrotractores Del Centro Sa De Cv,Desconocido
PRCY9000ESPA07563,PRCY9000ESPA07563,CASE IH,HARVESTING EQUIPMENT,SUGAR CANE,AUSTOFT 9000 Series,AUSTOFT 9000,579520033,A.J.17.004.001.046,543114179,Warning,CNH_AG,No,Desconocido,Desconocido,Mexico,19.215599,-96.19088,Mexico,PCMF,CS,Sugar Cane Harvester,�MY21,Default Company,11,2026-01-24 16:26:35,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
PRCY9000JRPA07158,PRCY9000JRPA07158,CASE IH,HARVESTING EQUIPMENT,SUGAR CANE,AUSTOFT 9000 Series,AUSTOFT 9000,579520033,A.J.17.004.001.034,541474420,Low,CNH_AG,No,Desconocido,Desconocido,Mexico,19.215721,-96.190887,Mexico,PCMF,CS,Sugar Cane Harvester,SWSN04,Default Company,5,2025-12-18 12:33:48,2026-02-09 00:33:33,Desconocido,Desconocido,Desconocido
PRCY9000KPPA06512,PRCY9000KPPA06512,CASE IH,HARVESTING EQUIPMENT,SUGAR CANE,AUSTOFT 9000 Series,AUSTOFT 9000,579520034,A.J.17.004.001.011,530802414,Warning,CNH_AG,No,Maquinas Diesel Sa De Cv,513666,Antarctica,18.177803,-95.994942,Mexico,PCMF,CS,Sugar Cane Harvester,MY21,AZUCARERA SAN JOSE DE ABAJO,2733,2026-02-09 11:38:22,2026-02-09 00:33:33,190-08B114A,Maquinas Diesel Sa De Cv,Yes
